,date,author,converation,replies number,likes number,rewteet number
1493,2023-02-13 10:30:17+00:00,taylorlorenz,@TaylorLorenz https://t.co/KsfEA6hOp5,0,0,0
1494,2023-02-13 07:30:18+00:00,taylorlorenz,@TaylorLorenz That makes me so cross. ❤️😥🤬,0,6,1
1495,2023-02-13 07:08:39+00:00,taylorlorenz,@TaylorLorenz Sorry you have to deal with this. People really don’t take covid as seriously as they should.,0,2,0
1496,2023-02-13 06:00:39+00:00,taylorlorenz,@TaylorLorenz is NOT disabled! I however AM!! I have been for 13 years &amp; will be until I draw my last breath! DONT SPEAK FOR ME!!! I am very capable of speaking up for myself! I don't need covid protections esp w/my condition to be made mandatory b.c it will KILL me! POINT BLANK…,0,0,0
1497,2023-02-13 05:42:46+00:00,taylorlorenz,@TaylorLorenz https://t.co/p32sPcGb2q,0,0,0
1498,2023-02-13 05:42:27+00:00,taylorlorenz,@TaylorLorenz https://t.co/b2q4LmpSd1,0,0,0
1499,2023-02-13 05:42:08+00:00,taylorlorenz,@TaylorLorenz https://t.co/AlycTX8V1e,0,0,0
1500,2023-02-13 05:41:33+00:00,taylorlorenz,@TaylorLorenz https://t.co/iuFGyx2YQl,0,0,0
1501,2023-02-13 05:41:16+00:00,taylorlorenz,@TaylorLorenz https://t.co/w9jBDxA74g,0,0,0
1502,2023-02-13 05:40:55+00:00,taylorlorenz,@TaylorLorenz https://t.co/JiXujTmDJU,0,0,0
1503,2023-02-13 05:40:38+00:00,taylorlorenz,@TaylorLorenz https://t.co/6tGfxg5a5i,0,0,0
1504,2023-02-13 05:40:23+00:00,taylorlorenz,@TaylorLorenz https://t.co/RDdMle2ne9,0,0,0
1505,2023-02-13 05:40:04+00:00,taylorlorenz,@TaylorLorenz https://t.co/WF7jvPElNn,0,0,0
1506,2023-02-13 05:06:41+00:00,taylorlorenz,@TaylorLorenz gets so close to opening her eyes... https://t.co/1q6hhR3L9j,0,0,0
1507,2023-02-13 04:36:59+00:00,taylorlorenz,@TaylorLorenz and this guy seem made for each other lol,0,0,0
1508,2023-02-13 04:29:28+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen No I just dislike you because you’re annoying Taylor hope this helps!,0,4,0
1509,2023-02-13 04:21:11+00:00,taylorlorenz,"@TaylorLorenz @jason_pontin Exactly. That’s the whole point. It doesn’t matter if there’s one bullet in the chamber or two. The house always wins at Russian roulette, if you play long enough.",0,12,5
1510,2023-02-13 04:07:43+00:00,taylorlorenz,@TaylorLorenz @DrEricDing I am sorry you are going through this. I am so sorry.,0,9,0
1511,2023-02-13 04:05:25+00:00,taylorlorenz,"@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Your laser focus on stupid takes is designed for optimal blowback. 
It’s like you planned it that way.",0,0,0
1512,2023-02-13 03:57:52+00:00,taylorlorenz,@TaylorLorenz I appreciate what you do,0,0,0
1513,2023-02-13 03:56:31+00:00,taylorlorenz,"@TaylorLorenz So sorry you get subjected to this. The whole last three years makes me wonder how we would have done in WWII with this opposite of ""we're all in this together"" attitude.",2,13,0
1514,2023-02-13 03:52:25+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Have you considered being more of a journalist and less of a pretentious crybully who welcomes drama for clout 🤷🏻‍♂️,0,1,0
1515,2023-02-13 03:49:44+00:00,taylorlorenz,@TaylorLorenz Just awful,0,7,0
1516,2023-02-13 03:47:03+00:00,taylorlorenz,@TaylorLorenz 😞,0,18,0
1517,2023-02-13 03:28:05+00:00,taylorlorenz,@TaylorLorenz  so you are mentally disabled now ?,0,0,0
1518,2023-02-13 03:19:17+00:00,taylorlorenz,@TaylorLorenz @lucasdrayton @TrungTPhan @TechCrunch @CommunityNotes You must double hate charities that raise money for people who can't afford treatments for disabilities. It's ablism and discrimination against the impoverished.,0,0,0
1519,2023-02-13 03:11:37+00:00,taylorlorenz,@TaylorLorenz being a moron isn’t a disability.,0,0,0
1520,2023-02-13 02:41:44+00:00,taylorlorenz,"@TaylorLorenz @rowyourbot @EricShapiro3 Well, for what it's worth, pile on trolls are the worst.",0,0,0
1521,2023-02-13 02:33:45+00:00,taylorlorenz,@TaylorLorenz u are one of the dumbest people I have ran across on Twitter. If u hate America so much. Just move! Simple as that.,0,0,0
1522,2023-02-13 02:29:33+00:00,taylorlorenz,"@TaylorLorenz I hope those changes catch on. Part of it is local organizing. I helped with maintaining masking pilicy at work. I am in a public facing job that has me dealing with people daily.

Just to clarify, the vaccine *does* help reduce infection and transmission: https://t.co/fHsALMisZC",0,0,0
1523,2023-02-13 02:28:40+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen Seems like that isn’t what happened, for a journalist that’s pretty dishonest",0,0,0
1524,2023-02-13 02:19:52+00:00,taylorlorenz,@TaylorLorenz @MajorPhilebrity @nateburleson She teased a special guest during the show 👀,0,0,0
1525,2023-02-13 02:13:05+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen https://t.co/72F0UjICWS,0,1,0
1526,2023-02-13 02:11:31+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen Just because you're in the age range that makes covid dangerous doesn't mean you get to lie about other people's takes on covid

The no show job joke must have really gotten to you

How do you get owned by a meme account?

😂😂😂😂",0,1,0
1527,2023-02-13 02:08:40+00:00,taylorlorenz,"@TaylorLorenz Wait people can comment on your stuff again... Well that was either brave, stupid or both. So it begins",0,0,0
1528,2023-02-13 01:56:38+00:00,taylorlorenz,@TaylorLorenz I can see that. Only restaurants I've been to inside are those that ask for your vaccine status or have outside seating.,1,0,0
1529,2023-02-13 01:54:17+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Outside I beg,0,0,0
1530,2023-02-13 01:51:08+00:00,taylorlorenz,"@TaylorLorenz @CyborgLibrarian Watch the first minute of this Barney Miller video for the best Soylent Green joke. Works in this context:

https://t.co/uc1AegzuuX",0,0,0
1531,2023-02-13 01:39:42+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen That’s just called a majority, not a pile on",0,1,0
1532,2023-02-13 01:38:00+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Actually how the hell did you get unblocked? I blocked you and the other more annoying neolib ghouls like jennifer rubin ages ago now suddenly Im seeing your posts? Thanks again elon,0,0,0
1533,2023-02-13 01:34:45+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Taylor you work for the Washington Post nuff said,0,7,0
1534,2023-02-13 01:30:03+00:00,taylorlorenz,@TaylorLorenz @danitasteinberg @offbeatorbit @ApricotTreeCaf1 Just stop eating all together. You have my full support 🤡,0,1,0
1535,2023-02-13 01:26:07+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Old lady yells at cloud.,0,7,0
1536,2023-02-13 01:22:47+00:00,taylorlorenz,@TaylorLorenz @danitasteinberg @offbeatorbit @ApricotTreeCaf1 you’re so annoying oh my god do you ever get tired of speaking,4,6,0
1537,2023-02-13 01:21:46+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen People expressing that they dislike you as a person isn't a harassment campaign,0,8,0
1538,2023-02-13 01:20:08+00:00,taylorlorenz,@TaylorLorenz you are a real sicko! And you have blood on your hands for promoting the kill shots. No punishment is too severe for those involved in the kill program.,0,0,0
1539,2023-02-13 01:10:59+00:00,taylorlorenz,"@TaylorLorenz I can see where you are coming from but I would have to disagree. 

They are responding to the OP tweet about anti-mask covid denialism and ultimately state that going to a restaurant or any public unmasked activity is denial. They agree with the disputed OP complaint.",1,0,0
1540,2023-02-13 01:10:11+00:00,taylorlorenz,"@TaylorLorenz As I bet you know, it isn't just right wingers and anti-vaxxers. I stumbled upon a Vax-and-Relax leftist attacking you earlier with a lot of misinformation, including denial of Long Covid.",0,8,0
1541,2023-02-13 00:58:40+00:00,taylorlorenz,@TaylorLorenz Wow it’s always the ones you expect the most,0,2,0
1542,2023-02-13 00:56:50+00:00,taylorlorenz,@TaylorLorenz https://t.co/lCGJqHR7dl,1,1,0
1543,2023-02-13 00:56:30+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen https://t.co/ZWZIN2ggfz,0,0,0
1544,2023-02-13 00:46:38+00:00,taylorlorenz,@TaylorLorenz @mindyisser What are you gonna do? Dox her and cry about it?,0,0,0
1545,2023-02-13 00:42:39+00:00,taylorlorenz,"@TaylorLorenz @lucasdrayton @TrungTPhan @TechCrunch @CommunityNotes I have depression, anxiety, and have had suicidal ideation in the past. If @MrBeast made a video paying for someone like me to receive therapy for the rest of their life, I would consider that a positive video and a net positive for society.",0,0,0
1546,2023-02-13 00:39:29+00:00,taylorlorenz,"@TaylorLorenz People are dropping like flies because 🫵, and your Marxist pals were so quick to jump on the Vax Wagon and spread lie, after lie, after lie. You don’t get to act empathetic after all the BULLSHIT you helped spread. What Booster # you on? You should be worried…lol.",0,0,0
1547,2023-02-13 00:35:50+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen I’m fully vaxxed and I don’t like you.,0,21,0
1548,2023-02-13 00:33:42+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen You’re a terrible person and I can’t wait for you to get blacklisted,0,3,0
1549,2023-02-13 00:20:32+00:00,taylorlorenz,"@TaylorLorenz @emilyesfraser @fucklongcovid @x3r0gxx ""standing up for vulnerable and disabled people"" by demanding other people accommodate you in unreasonable and dangerous ways that are anti-science lmfao",0,0,0
1550,2023-02-13 00:18:48+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen TayTay, you are the must unlikeable human on the planet. It’s not political, you’re just an insufferable douche bag.",0,3,0
1551,2023-02-13 00:16:16+00:00,taylorlorenz,"@TaylorLorenz @fucklongcovid @x3r0gxx how can you talk about ""showing her true colors"" when you doxx people, show up to their houses, claim you're disabled, and demand we get myocarditis from vaccines and hobble our own breathing with masks? the non-self-awareness is unreal",1,1,0
1552,2023-02-12 23:57:09+00:00,taylorlorenz,"@TaylorLorenz @mekosoff @mindyisser Hey, I heard there was a massive earthquake in Türkiye. Can you also make that about you?",0,1,0
1553,2023-02-12 23:38:16+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen I like how you keep banging on about how things other people do aren't very leftist, when a couple months ago you led a harassment campaign against an internet cat personality for taking the position that gig workers shouldn't be tormented for maybe making a mistake",1,7,0
1554,2023-02-12 23:26:55+00:00,taylorlorenz,"@TaylorLorenz   AMUSING when robot dogs dance on stage at Superbowl pregame. HILARIOUS when robot dogs roust massive populations of homeless for crime of illegal sleeping:

https://t.co/BMgUQhuP4A",0,0,0
1555,2023-02-12 23:18:29+00:00,taylorlorenz,"@TaylorLorenz oh wow that's awful as hell. I hope all these people get exactly what they deserved. 
I'm so sorry, taylor.",0,1,0
1556,2023-02-12 23:17:36+00:00,taylorlorenz,"@TaylorLorenz @EricShapiro3 @ThatDivaTracy Whenever this has happened to me in real life—e.g., at work—I stop being good at stuff. It’s why we end up with nothing but heartless a****s at the top of everything. Likely this aspect of social media—where we take chunks out of people who aren’t that bad —has similar results.",0,0,0
1557,2023-02-12 23:02:05+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Lmao maybe post better content then because this is dog shit,0,1,0
1558,2023-02-12 23:01:27+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Just because someone doesn’t like does not mean they are right wing.,0,12,0
1559,2023-02-12 22:57:08+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen Could it be because you’re so in the wrong that even a bunch of bean bag far right anti vaxxers could call you out?,2,3,0
1560,2023-02-12 22:48:37+00:00,taylorlorenz,@TaylorLorenz,0,0,0
1561,2023-02-12 22:39:47+00:00,taylorlorenz,"@TaylorLorenz I finally understand why I don't like those robots:

They don't look like dogs at all. They look like robot dog-spider hybrids and that's what makes it unsettling.",0,15,0
1562,2023-02-12 22:38:20+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen im vaxxed and i hate your guts,0,1,0
1563,2023-02-12 22:35:45+00:00,taylorlorenz,"@TaylorLorenz Like Midsommar style? I just went to conference about the rising elder population and thankfully, no one suggested this.",0,1,0
1564,2023-02-12 22:29:37+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Of COURSE Lorenz defends this swill.,1,1,0
1565,2023-02-12 22:28:22+00:00,taylorlorenz,"@TaylorLorenz @CyborgLibrarian In Soylent Green, Saul gets fed up (no pun intended) and checks into an ethical suicide parlor",0,0,0
1566,2023-02-12 22:27:57+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Yup. Here comes crybaby Lorenz to let everyone what a shit take looks like.,0,0,0
1567,2023-02-12 22:27:11+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen Taylor, honest question. I know you're immunocompromised and covid is twice as dangerous for you, but do you think you gain anything from what you're doing? You know the ship has sailed, and the apocalypse you're painting is just not happening. Why such high horse all the time?",8,29,0
1568,2023-02-12 22:26:58+00:00,taylorlorenz,@TaylorLorenz Trump’s 2024 presidential campaign will undoubtedly get dragged down by these twink allegations https://t.co/zXCzGYHBtz,0,47,7
1569,2023-02-12 22:26:48+00:00,taylorlorenz,@TaylorLorenz How can Trump and DeSantis ever compete??? https://t.co/GiTXJfWKzI,0,6,0
1570,2023-02-12 22:25:43+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen There isn’t a bigger hateful person on Twitter then Taylor Lorenz. Vile to the core!,0,1,0
1571,2023-02-12 22:24:37+00:00,taylorlorenz,"@TaylorLorenz The fact that this renowned Japanese professor is suggesting eugenics for the elderly instead of say, immigration or a universal childcare income to deal with Japan's age crisis says a lot about the state of Japanese elite society's contempt for everyday people.",0,4,0
1572,2023-02-12 22:24:19+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen ""Anti vaxxers"" aren't the only people who dislike you Taylor",1,162,0
1573,2023-02-12 22:23:20+00:00,taylorlorenz,@TaylorLorenz @gabagoolmarx @AriDrennen The question is: are you disabled? @TaylorLorenz https://t.co/O7YRqRO1sU,1,1,0
1574,2023-02-12 22:23:13+00:00,taylorlorenz,@TaylorLorenz @CyborgLibrarian Every time it's on.,0,0,0
1575,2023-02-12 22:23:12+00:00,taylorlorenz,@TaylorLorenz @CyborgLibrarian THAT,0,0,0
1576,2023-02-12 22:23:03+00:00,taylorlorenz,@TaylorLorenz In the Logan’s Run universe we’d be ancient but more likely already “renewed”,1,5,0
1577,2023-02-12 22:22:21+00:00,taylorlorenz,@TaylorLorenz @mindyisser Do you ever log off?,0,0,0
1578,2023-02-12 22:21:55+00:00,taylorlorenz,@TaylorLorenz @CyborgLibrarian RENEW!!! https://t.co/q8HlY56LEu,0,1,0
1579,2023-02-12 22:21:31+00:00,taylorlorenz,@TaylorLorenz @CyborgLibrarian https://t.co/e91lwJQmpt,0,1,0
1580,2023-02-12 21:50:57+00:00,taylorlorenz,Here’s a related thread. I’ve been trending for 2 days now it’s exhausting,1,111,1
1581,2023-02-12 21:45:50+00:00,taylorlorenz,@taylorlorenz pretending to be disabled for Twitter “likes” is disgusting.,0,0,0
1582,2023-02-12 21:43:30+00:00,taylorlorenz,"It doesn’t matter if u *personally* got the vaccine/wear a mask, if ur spending multiple days joining in on an anti vaxx harassment campaign against me calling me a “fear monger” for speaking about being high risk during a pandemic, then u are actually very aligned w those ppl!",1,222,7
1583,2023-02-12 21:41:06+00:00,taylorlorenz,@TaylorLorenz Awful people being awful.,0,8,0
1584,2023-02-12 21:34:36+00:00,taylorlorenz,"@TaylorLorenz Feel free to get vaccinated as many times as you want. I think you're an idiot to do so, but add it to the long list of reasons why I think you're an idiot. Just stay out of my personal health decisions.",0,0,0
1585,2023-02-12 21:30:13+00:00,taylorlorenz,"@TaylorLorenz you’re just such an awful, disgusting, horrible person",0,0,0
1586,2023-02-12 21:28:06+00:00,taylorlorenz,@jason_pontin I do think we’re pretty much on the same page and I take your feedback to heart. I think this is a good overview of where we are with what we know and don’t about COVID’s lasting harm to the body https://t.co/8Vu9HXRZgc,0,6,0
1587,2023-02-12 21:25:29+00:00,taylorlorenz,@jason_pontin …a LOT of these lifelong permanent health conditions are being blamed on the vaccine by anti vaxxers. We know covid can and does cause permanent damage to the body in some people and long covid can and is a lot more than “lingering symptoms” for many. So just wanted to note,1,8,0
1588,2023-02-12 21:23:13+00:00,taylorlorenz,@TaylorLorenz,0,0,0
1589,2023-02-12 21:19:04+00:00,taylorlorenz,@TaylorLorenz DEFUND THE OBJECTS,0,0,0
1590,2023-02-12 21:15:03+00:00,taylorlorenz,"@taylorlorenz is a terrible fake news ""journalist""",0,0,0
1591,2023-02-12 21:14:38+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Shouldn't you be looking into why so many of your friends are dying young?,0,0,0
1592,2023-02-12 21:02:50+00:00,taylorlorenz,"@DisabilityStor1 @jason_pontin Just want to note because I try to be careful abt how I phrase things &amp; I think if I said “everyone with LC will have a lifelong condition” then you’d be right. But I wouldn’t say that &amp; just want to emphasize that. Anyway hope everyone stays safe, glad ppl are talking abt it 🙏🏻",0,10,0
1593,2023-02-12 20:42:11+00:00,taylorlorenz,@TaylorLorenz Taco Bell and (formerly) Kim K. He’s living the dream.,0,0,0
1594,2023-02-12 20:40:02+00:00,taylorlorenz,@TaylorLorenz https://t.co/H1u2pFRC7K,0,0,0
1595,2023-02-12 20:32:40+00:00,taylorlorenz,@TaylorLorenz https://t.co/xkdx39R4sO,0,0,0
1596,2023-02-12 20:31:48+00:00,taylorlorenz,"@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes ""Nobody should get well so I don't feel bad.""",0,1,0
1597,2023-02-12 20:25:32+00:00,taylorlorenz,"@TaylorLorenz Like why does it need to be ""ritual disembowelment""?",0,0,0
1598,2023-02-12 20:23:39+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes https://t.co/Kws592vZK0,0,0,0
1599,2023-02-12 20:19:50+00:00,taylorlorenz,@TaylorLorenz @gwensnyderPHL All this demonstrates is that the prestige of Ivy League schools is absolute garbage. 🙄,0,0,0
1600,2023-02-12 20:06:03+00:00,taylorlorenz,@TaylorLorenz all of these comments are intelligently written but all I can think is uhh WHAT THE FUCK???,0,0,0
1601,2023-02-12 20:05:33+00:00,taylorlorenz,@TaylorLorenz My grandma says the same thing. You look and talk just like her.,0,1,0
1602,2023-02-12 20:03:33+00:00,taylorlorenz,@TaylorLorenz Wait. You unlocked replies?,0,1,0
1603,2023-02-12 20:00:13+00:00,taylorlorenz,"@TaylorLorenz 

Hi.

#LorenzCurve https://t.co/3aDCw262I1",0,1,0
1604,2023-02-12 19:59:32+00:00,taylorlorenz,@TaylorLorenz @SarahPilferman Hahahaha you losers actually use the word TERF 😂 🤡,0,1,0
1605,2023-02-12 19:56:04+00:00,taylorlorenz,@TaylorLorenz Interesting thought coming from someone who won’t reveal their own age.,0,1,0
1606,2023-02-12 19:54:51+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Why are you like this,0,0,0
1607,2023-02-12 19:53:18+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Taylor, I think you’re a terrible person. I feel sorry you have to live every day being the gross anti-democratic sociopathic monster that you are.",0,0,0
1608,2023-02-12 19:48:52+00:00,taylorlorenz,@TaylorLorenz @taliaotg @AstroKatie @3M 3M N95 Aura 9210+ is the name and yeah they’re so much more comfortable than the other ones,1,22,0
1609,2023-02-12 19:41:57+00:00,taylorlorenz,"@TaylorLorenz actually is disabled. It’s hard to be a writer when you possess no brain cells whatsoever.

She gets cool parking places though.",0,0,0
1610,2023-02-12 19:19:51+00:00,taylorlorenz,@TaylorLorenz 🤣☠️ OMG HAHAH!,0,1,0
1611,2023-02-12 19:18:10+00:00,taylorlorenz,@TaylorLorenz That was your response to this?,0,0,0
1612,2023-02-12 19:16:31+00:00,taylorlorenz,@TaylorLorenz This tweet really makes me wanna pull my hair out!,0,0,0
1613,2023-02-12 19:11:17+00:00,taylorlorenz,"@jason_pontin Organ damage can be permanent, things like POTS and other forms of dysautonomia can be permanent, lifelong conditions, me/CFS can be permanent and lifelong, auto immune disease can be permanent and lifelong, Covid causes all of these things which are common among those w LC",0,88,2
1614,2023-02-12 19:06:56+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes This is what happens when professional victims have nothing real to complain about. They make shit up and throw out their buzz words that make no sense. Mr beast is out here making a difference in the world and all you do is virtue signal and take up the dumbest fake causes.,0,0,0
1615,2023-02-12 19:06:42+00:00,taylorlorenz,@TaylorLorenz your not disabled you idiot,0,0,0
1616,2023-02-12 19:05:03+00:00,taylorlorenz,"@TaylorLorenz @fucklongcovid @x3r0gxx Thanks for standing up for vulnerable and disabled people, Taylor. Not sure how you manage all the hate, but hope you know how many of us appreciate you 💛",1,18,0
1617,2023-02-12 18:48:21+00:00,taylorlorenz,"@TaylorLorenz Excuse me but I am holding out on reverse age tech to start rolling out the elixir of life or fountain of youth or something. And SOON too!!! Unless it does an age rewind, in that case they have some time to finnish it up. Lmfao",0,2,0
1618,2023-02-12 18:44:54+00:00,taylorlorenz,"@TaylorLorenz you need to grow up and take care of yourself, and stop demanding that the world accommodate you. Covid is the seasonal flu. You’re scared of the govt boogeyman created Covid, when big pharma is making money off your fear. Vaccines don’t stop the spread. Wake up",0,0,0
1619,2023-02-12 18:43:46+00:00,taylorlorenz,@TaylorLorenz this you? https://t.co/TEmhcUdg4k,0,0,0
1620,2023-02-12 18:43:33+00:00,taylorlorenz,"@TaylorLorenz so you’re still scared of Covid, like it’s the plague. It’s the common flu.  You should really be scared of big pharma, pushing all their boosters on you, while admitting they don’t stop the spread of Covid. Individual choice matters. If you’re scared to live, sorry",0,0,0
1621,2023-02-12 18:42:52+00:00,taylorlorenz,@TaylorLorenz 55 year old Taylor Lorenz speaks,0,4,0
1622,2023-02-12 18:42:45+00:00,taylorlorenz,"@TaylorLorenz you are not disabled, you are stupid. Know the difference.",0,0,0
1623,2023-02-12 18:38:42+00:00,taylorlorenz,@TaylorLorenz I can guess what this guy has to say about Covid public health policy.,0,4,0
1624,2023-02-12 18:36:49+00:00,taylorlorenz,@TaylorLorenz I think we can attribute so many young people dying to either COVID vaccine or fentanyl poisoning,0,0,0
1625,2023-02-12 18:26:26+00:00,taylorlorenz,@TaylorLorenz What’s your age again? #glasshouses,0,1,0
1626,2023-02-12 18:23:50+00:00,taylorlorenz,@TaylorLorenz https://t.co/COGcl6UyVf,0,0,0
1627,2023-02-12 18:20:41+00:00,taylorlorenz,"@TaylorLorenz @fucklongcovid @x3r0gxx Holy christ Tay Tay, get a grip. Menopause is making you loopy.",0,6,0
1628,2023-02-12 18:19:14+00:00,taylorlorenz,@TaylorLorenz A taytay tweet that isn't locked for replies??,0,1,0
1629,2023-02-12 18:18:53+00:00,taylorlorenz,"@TaylorLorenz “They’re like the old version iTunes. We’re like the new iTunes baby, we’re gonna be here forever!”",0,0,0
1630,2023-02-12 18:17:53+00:00,taylorlorenz,@TaylorLorenz 🤡,0,0,0
1631,2023-02-12 18:16:49+00:00,taylorlorenz,"@TaylorLorenz I swear to god I thought this was the Pitchbot, and I had to read it three times to realize it wasn’t,",0,1,0
1632,2023-02-12 18:16:35+00:00,taylorlorenz,"@TaylorLorenz You should keep your replies on. You usually only allow people that you follow to reply and it sucks, really liked your articles about the meme stock craze.",0,1,0
1633,2023-02-12 18:16:33+00:00,taylorlorenz,@TaylorLorenz Able-bodiedness is an illusion. A lie we tell ourselves because the truth of random bodily failure is too much to bear.,0,8,0
1634,2023-02-12 18:15:04+00:00,taylorlorenz,"@TaylorLorenz Run of the mill control delusions, too.",0,1,0
1635,2023-02-12 18:14:11+00:00,taylorlorenz,@TaylorLorenz LOL,0,0,0
1636,2023-02-12 18:13:15+00:00,taylorlorenz,"@TaylorLorenz I feel like some folks actually think that way, under the premise that the world will end (e.g. climate, nuclear war, etc) before they get old",0,7,0
1637,2023-02-12 18:12:22+00:00,taylorlorenz,"@TaylorLorenz Love &amp; Respect, Ma'am 🧎",0,0,0
1638,2023-02-12 18:11:40+00:00,taylorlorenz,"@TaylorLorenz The New York Times, doing it's best to give ideas to Republicans.",1,7,0
1639,2023-02-12 18:11:05+00:00,taylorlorenz,"@TaylorLorenz they want to be ~young yet take so few steps to help the actual young - ie improving education, improving inequality, thinking about housing poverty..",0,3,0
1640,2023-02-12 18:10:58+00:00,taylorlorenz,@TaylorLorenz RITUAL DISEMBOWELMENT? What about idk increasing immigration?,0,2,0
1641,2023-02-12 18:10:04+00:00,taylorlorenz,@TaylorLorenz Logan's Run came to mind,0,3,0
1642,2023-02-12 18:09:59+00:00,taylorlorenz,@TaylorLorenz I know better.,0,2,0
1643,2023-02-12 18:09:48+00:00,taylorlorenz,@TaylorLorenz They really think they’re good people and not Nazis despite spewing this garbage. That’s the part that enrages me.,1,7,0
1644,2023-02-12 18:09:32+00:00,taylorlorenz,"@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes These doctors curing people of cancer are ablist AF  , bigots all of them..
Am I doing this right, Tay Tay?",0,0,0
1645,2023-02-12 18:07:51+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes You “progressive” people are holding the world back,0,0,0
1646,2023-02-12 17:53:42+00:00,taylorlorenz,"@TaylorLorenz Do you have any original thought? Your entire thread is retweets. Also, I noticed you use the term “OP”. Are you a Scientologist?",0,0,0
1647,2023-02-12 17:52:10+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes That’s a uniquely demented take,0,0,0
1648,2023-02-12 17:48:42+00:00,taylorlorenz,"@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes I treat visually-impaired* writers the same as writers with 20/20—as equals. They can say stupid things, too. You should consider treating disabled people with the respect they deserve. (*the writer isn’t “blind” which may be the real reason he didn’t like Mr. Beast’s video.) https://t.co/o8bJKquaLc",0,1,0
1649,2023-02-12 17:44:15+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes I'm gonna make a video where I blind 100 people,0,0,0
1650,2023-02-12 17:43:34+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes I will blind you,0,1,0
1651,2023-02-12 17:38:34+00:00,taylorlorenz,@TaylorLorenz: It's because of the Covid vax!!!! They are poison!,0,1,0
1652,2023-02-12 17:35:52+00:00,taylorlorenz,@TaylorLorenz @lucasdrayton @TrungTPhan @TechCrunch @CommunityNotes You need help.,0,0,0
1653,2023-02-12 17:33:24+00:00,taylorlorenz,"@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Taylor - You post the most ridiculous things I’ve ever read on Twitter. Not sure if you do it for clicks, but if this is real, you should go see a professional. You need help.",0,0,0
1654,2023-02-12 17:32:43+00:00,taylorlorenz,@TaylorLorenz,0,0,0
1655,2023-02-12 17:26:28+00:00,taylorlorenz,"@TaylorLorenz @lucasdrayton @TrungTPhan @TechCrunch @CommunityNotes Here’s my opinion. 

Guy does something good while (sub-textually) commenting on issues with US healthcare. 

Then nerds proceed to over analyze it &amp; identify as many different angles as they can from which to attack it cuz reasons.",1,0,0
1656,2023-02-12 17:25:09+00:00,taylorlorenz,@TaylorLorenz  I am not your biggest fan,0,0,0
1657,2023-02-12 17:23:01+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Way to intentionally misconstrue a post.

You are not improving your journalistic credibility here.",0,0,0
1658,2023-02-12 17:16:18+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Shut up,0,0,0
